"","MSZoning","LotArea","Street","LotShape","Condition1","Condition2","OverallQual","OverallCond","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","HeatingQC","stFlrS1","stFlrS2","GarageCars","GarageQual","GarageCond","WoodDeckSF","ScreenPorch","PoolArea","Fence","SaleCondition","SalePrice"
"1380",1,16381,1,0,1,1,6,5,1,1,312,0,0,0,1110,0,734,0,1844,0,2,0,0,0,0,0,0,0,"more than 200,000"
"1381",1,11700,1,1,1,1,6,6,1,1,420,1,1,0,404,0,304,0,708,708,2,0,0,0,119,0,0,0,"150,000 to 200,000"
"1382",1,4043,1,1,1,1,6,5,1,0,0,1,1,0,360,0,709,0,1069,0,2,0,0,0,165,0,0,0,"100,000 to 150,000"
"1383",0,4435,1,1,1,1,6,5,1,1,170,0,1,1,686,0,162,1,848,0,2,0,0,140,0,0,0,0,"100,000 to 150,000"
"1384",1,19690,1,0,1,1,6,7,0,0,0,0,0,0,0,0,697,0,1575,626,2,0,0,586,0,738,1,1,"more than 200,000"
"1385",1,9503,1,1,1,1,5,5,1,0,0,1,1,0,457,374,193,0,1344,0,1,0,0,316,0,0,1,0,"100,000 to 150,000"
"1386",1,10721,1,0,1,1,6,6,1,1,243,0,1,0,0,0,1252,1,1252,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"1387",1,10944,1,0,1,1,7,5,1,1,448,0,1,1,1000,0,223,1,1223,904,2,0,0,171,0,0,0,0,"more than 200,000"
"1388",1,10930,1,1,0,1,5,6,1,0,0,1,1,0,580,0,333,0,1048,510,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"1389",0,7200,1,1,1,1,5,7,1,1,294,1,0,0,510,0,278,0,804,0,1,0,0,0,0,0,1,1,"100,000 to 150,000"
"1390",1,12546,1,0,1,1,6,7,1,1,310,0,0,0,678,0,762,1,1440,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1391",1,21930,1,0,0,1,5,5,1,0,0,0,1,1,0,0,732,1,734,1104,2,0,0,100,0,0,0,0,"150,000 to 200,000"
"1392",1,4928,1,0,1,1,6,6,1,0,0,1,1,0,958,0,0,0,958,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"1393",1,10800,1,1,1,1,4,6,1,0,0,1,1,0,0,0,656,0,968,0,1,0,0,0,0,0,0,0,"less than 100,000"
"1394",1,10261,1,0,1,1,6,5,1,1,318,1,1,1,0,0,936,1,962,830,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1395",1,17400,1,1,1,1,5,5,1,0,0,1,1,0,936,0,190,0,1126,0,2,0,0,295,0,0,0,0,"150,000 to 200,000"
"1396",1,8400,1,1,1,1,6,9,1,1,237,0,0,0,0,0,1319,0,1537,0,2,0,0,0,0,0,1,1,"150,000 to 200,000"
"1397",1,9000,1,1,1,1,4,6,1,0,0,1,1,1,616,0,248,0,864,0,2,0,0,0,0,0,1,0,"100,000 to 150,000"
"1398",1,12444,1,1,1,1,8,5,1,1,426,0,1,1,1336,0,596,1,1932,0,3,0,0,0,0,0,0,1,"more than 200,000"
"1399",0,7407,1,1,0,1,6,7,1,0,0,1,1,0,600,0,312,0,1236,0,2,0,0,0,0,0,1,0,"100,000 to 150,000"
"1400",1,11584,1,1,1,1,7,6,1,1,96,1,1,0,315,110,114,0,1040,685,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1401",1,11526,1,0,1,1,6,7,1,0,0,1,1,0,0,0,588,0,1423,748,2,0,0,431,0,0,0,0,"150,000 to 200,000"
"1402",0,4426,1,1,1,1,6,5,1,1,147,0,1,1,697,0,151,1,848,0,2,0,0,149,0,0,0,0,"100,000 to 150,000"
"1403",0,11003,1,1,1,1,10,5,1,1,160,0,1,1,765,0,252,1,1026,981,3,0,0,168,0,0,0,0,"more than 200,000"
"1404",1,8854,1,1,1,1,6,6,1,0,0,1,1,0,0,0,952,0,952,0,1,0,0,0,40,0,0,0,"100,000 to 150,000"
"1405",1,8500,1,1,1,1,7,5,1,1,106,0,1,1,0,0,1422,1,1422,0,2,0,0,192,0,0,0,0,"150,000 to 200,000"
"1406",1,8400,1,1,1,1,6,5,1,0,0,1,1,0,187,627,0,0,913,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"1407",1,26142,1,0,1,1,5,7,1,1,189,1,1,0,593,0,595,0,1188,0,1,0,0,261,0,0,0,0,"150,000 to 200,000"
"1408",1,10000,1,1,1,1,8,5,1,1,438,0,1,1,1079,0,141,1,1220,870,2,0,0,0,0,0,0,0,"more than 200,000"
"1409",1,11767,1,1,1,1,4,7,1,0,0,1,1,0,0,0,560,0,796,550,1,0,0,168,0,0,1,0,"100,000 to 150,000"
"1410",0,1533,1,1,1,1,5,7,1,0,0,1,1,0,553,0,77,1,630,0,0,0,0,0,0,0,0,1,"less than 100,000"
"1411",1,9000,1,1,1,1,5,5,1,0,0,1,1,0,0,0,896,0,896,896,0,0,0,32,0,0,0,0,"100,000 to 150,000"
"1412",1,9262,1,1,1,1,8,5,1,1,194,0,1,1,0,0,1573,1,1578,0,3,0,0,0,0,0,0,1,"more than 200,000"
"1413",0,3675,1,1,1,1,5,5,1,1,80,1,1,1,547,0,0,0,1072,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"1414",1,17217,1,1,1,1,5,5,1,0,0,1,1,1,0,0,1140,1,1140,0,0,0,0,36,0,0,0,1,"less than 100,000"
"1415",0,7500,1,1,1,1,7,5,1,0,0,0,1,1,410,0,811,1,1221,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1416",1,7917,1,1,1,1,6,5,1,0,0,1,1,1,0,0,953,1,953,694,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1417",1,13175,1,1,1,1,6,6,1,1,119,1,1,0,790,163,589,0,2073,0,2,0,0,349,0,0,1,0,"more than 200,000"
"1418",1,9042,1,1,1,1,7,9,1,0,0,0,0,0,275,0,877,1,1188,1152,1,0,0,0,0,0,1,0,"more than 200,000"
"1419",1,9717,1,1,1,1,5,6,1,0,0,1,1,0,49,1029,0,0,1078,0,1,0,0,366,0,0,0,0,"100,000 to 150,000"
"1420",1,9937,1,1,1,1,5,6,1,0,0,0,1,0,830,290,136,0,1256,0,1,0,0,736,0,0,0,0,"100,000 to 150,000"
"1421",0,11622,1,1,0,1,5,6,1,0,0,1,1,0,468,144,270,0,896,0,1,0,0,140,120,0,1,0,"150,000 to 200,000"
"1422",1,14267,1,0,1,1,6,6,1,1,108,1,1,0,923,0,406,0,1329,0,1,0,0,393,0,0,0,0,"150,000 to 200,000"
"1423",1,13830,1,0,1,1,5,5,1,0,0,1,1,1,791,0,137,0,928,701,2,0,0,212,0,0,1,0,"150,000 to 200,000"
"1424",1,9978,1,0,1,1,6,6,1,1,20,1,1,1,602,0,324,1,926,678,2,0,0,360,0,0,0,0,"150,000 to 200,000"
"1425",1,5005,1,0,1,1,8,5,1,0,0,0,1,1,263,0,1017,1,1280,0,2,0,0,0,144,0,0,0,"150,000 to 200,000"
"1426",1,10000,1,0,1,1,6,5,1,0,0,1,1,1,0,0,763,0,763,892,2,0,0,157,0,0,0,0,"150,000 to 200,000"
"1427",1,7980,1,0,1,1,6,7,1,0,0,1,0,1,935,0,233,1,1187,0,2,0,0,483,0,0,1,0,"150,000 to 200,000"
"1428",1,8402,1,0,1,1,6,5,1,0,0,1,1,1,0,0,789,0,789,676,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1429",1,10176,1,1,1,1,7,5,1,0,0,1,1,1,637,0,663,0,1341,0,2,0,0,192,0,0,0,0,"150,000 to 200,000"
"1430",1,8400,1,1,1,1,4,5,1,0,0,1,1,0,804,78,0,0,882,0,2,0,0,240,0,0,1,0,"150,000 to 200,000"
"1431",0,5858,1,0,1,1,7,5,1,0,0,0,1,1,1051,0,354,1,1337,0,2,0,0,203,0,0,0,0,"150,000 to 200,000"
"1432",0,1680,1,1,1,1,6,5,1,1,504,1,1,0,156,0,327,0,483,504,1,0,0,275,0,0,0,0,"100,000 to 150,000"
"1433",0,1680,1,1,1,1,5,5,1,1,492,1,1,0,300,0,225,0,525,567,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1434",1,2280,1,1,1,1,6,6,1,0,0,1,1,0,514,0,341,0,855,601,2,0,0,173,0,0,0,0,"150,000 to 200,000"
"1435",1,2280,1,1,1,1,7,6,1,0,0,1,1,0,0,0,836,1,836,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1436",1,12858,1,0,1,1,9,5,1,1,162,0,1,1,0,0,1590,1,1627,707,3,0,0,144,0,0,0,1,"150,000 to 200,000"
"1437",1,12883,1,0,1,1,8,5,1,1,256,0,1,1,0,0,1544,1,1544,0,3,0,0,0,0,0,0,1,"150,000 to 200,000"
"1438",1,11520,1,1,0,0,9,5,1,1,615,0,1,1,110,0,1588,1,1698,0,3,0,0,192,0,0,0,0,"150,000 to 200,000"
"1439",1,14122,1,0,1,1,8,5,1,1,240,0,1,1,28,0,1794,1,1822,0,3,0,0,0,0,0,0,0,"150,000 to 200,000"
"1440",1,14300,1,1,1,1,9,5,1,1,1095,0,1,1,1373,0,1473,1,2696,0,3,0,0,220,0,0,0,0,"150,000 to 200,000"
"1441",1,13650,1,1,1,1,8,5,1,1,232,0,1,1,578,0,1093,1,1687,563,3,0,0,238,0,0,0,0,"150,000 to 200,000"
"1442",1,7132,1,0,1,1,8,5,1,1,178,0,1,1,24,0,1346,1,1370,0,2,0,0,120,0,0,0,0,"150,000 to 200,000"
"1443",1,18494,1,0,1,1,6,5,1,0,0,0,1,1,0,0,1324,1,1324,0,2,0,0,36,0,0,0,0,"150,000 to 200,000"
"1444",1,3203,1,1,1,1,7,5,1,1,14,0,1,1,16,0,1129,1,1145,0,2,0,0,100,0,0,0,0,"100,000 to 150,000"
"1445",1,13300,1,0,1,1,7,5,1,0,0,0,1,1,326,0,58,1,744,630,2,0,0,100,0,0,0,0,"150,000 to 200,000"
"1446",1,8577,1,0,1,1,7,5,1,0,0,0,1,1,0,0,847,1,847,886,2,0,0,144,0,0,0,0,"150,000 to 200,000"
"1447",1,17433,1,0,1,1,8,5,1,1,114,0,1,1,0,0,1629,1,1645,830,3,0,0,23,256,0,0,0,"more than 200,000"
"1448",0,9215,1,1,1,1,7,5,1,0,0,0,1,1,0,0,1218,1,1218,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"1449",0,10440,1,1,1,1,6,5,1,0,0,0,1,1,1414,0,54,1,1468,0,2,0,0,0,216,0,0,0,"150,000 to 200,000"
"1450",1,11920,1,1,1,1,7,5,1,1,122,0,1,1,0,0,831,1,831,828,2,0,0,144,0,0,0,0,"150,000 to 200,000"
"1451",0,9800,1,1,0,1,5,5,1,0,0,1,0,0,0,0,816,0,1012,0,1,0,0,121,0,0,0,0,"150,000 to 200,000"
"1452",1,15410,1,0,0,1,6,6,1,1,250,1,0,0,126,859,223,1,1494,0,2,0,0,296,0,0,1,1,"150,000 to 200,000"
"1453",1,13143,1,0,1,1,8,5,1,1,504,0,1,1,250,981,0,1,1251,1098,3,0,0,32,0,0,0,0,"150,000 to 200,000"
"1454",1,11134,1,1,1,1,8,5,1,1,180,0,1,1,1129,0,261,1,1402,823,3,0,0,198,0,0,0,0,"150,000 to 200,000"
"1455",0,4835,1,0,1,1,7,5,1,0,0,0,1,1,1298,0,190,1,1488,0,2,0,0,168,0,0,0,0,"150,000 to 200,000"
"1456",0,3515,1,1,1,1,7,5,1,0,0,0,1,1,0,0,840,1,840,840,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"1457",0,3215,1,1,1,1,7,5,1,1,120,0,1,1,280,0,320,1,600,600,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1458",0,2544,1,1,1,1,7,5,1,0,0,0,1,1,368,42,190,1,600,600,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"1459",0,2544,1,1,1,1,6,5,1,1,216,0,1,1,376,0,224,1,600,636,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1460",0,2980,1,1,1,1,6,5,1,1,1159,0,1,1,466,0,290,1,756,756,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1461",0,2403,1,0,1,1,7,5,1,0,0,0,1,1,244,0,286,1,530,550,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1462",0,12853,1,0,1,1,8,5,1,0,0,0,1,1,1032,0,610,1,1418,0,3,0,0,160,0,0,0,1,"150,000 to 200,000"
"1463",0,7379,1,0,1,1,8,5,1,0,0,0,1,1,484,0,491,1,975,873,2,0,0,280,0,0,0,0,"150,000 to 200,000"
"1464",0,8000,1,1,1,1,7,5,1,0,0,0,1,1,833,0,659,1,1492,0,2,0,0,277,0,0,0,0,"150,000 to 200,000"
"1465",1,10456,1,0,1,1,6,6,1,1,120,1,1,0,506,0,1323,0,1829,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1466",1,10791,1,1,1,1,6,5,1,0,0,1,1,1,1137,0,143,1,1280,1215,2,0,0,224,0,0,0,0,"150,000 to 200,000"
"1467",1,18837,1,0,1,1,6,5,1,0,0,1,1,1,687,46,491,0,1287,604,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1468",1,9600,1,1,1,1,6,6,1,0,0,1,1,0,329,0,386,0,930,715,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"1469",1,9600,1,1,1,1,5,5,1,1,172,1,1,0,698,0,534,0,1232,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1470",1,9900,1,1,1,1,5,5,1,0,0,1,1,1,1059,0,150,0,1209,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1471",1,9680,1,1,1,1,5,6,1,1,268,1,1,0,1010,0,500,1,1510,0,2,0,0,0,204,0,1,0,"150,000 to 200,000"
"1472",1,10600,1,0,1,1,6,5,1,0,0,1,1,0,0,0,533,0,1131,644,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"1473",1,9724,1,1,1,1,5,7,1,1,265,0,1,0,670,0,470,0,1929,532,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"1474",1,17360,1,1,0,1,6,6,1,1,340,1,0,0,300,0,482,0,1019,537,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1475",1,11380,1,0,1,1,6,8,1,1,216,1,1,0,944,0,136,0,1128,0,1,0,0,238,0,0,0,0,"150,000 to 200,000"
"1476",1,8267,1,1,0,1,5,5,1,0,0,1,1,0,0,0,1604,0,1604,0,2,0,0,42,0,0,0,0,"150,000 to 200,000"
"1477",1,8197,1,1,1,1,7,5,1,1,506,0,1,1,1188,0,292,1,1480,0,2,0,0,252,0,0,1,0,"150,000 to 200,000"
"1478",1,8050,1,0,1,1,5,5,1,1,150,1,1,0,856,162,125,0,1143,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"1479",1,10725,1,0,1,1,5,5,1,1,91,1,1,0,936,0,270,0,1206,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1480",1,10032,1,1,1,1,6,5,1,1,432,1,1,0,734,0,510,1,1580,0,2,0,0,0,160,0,1,0,"150,000 to 200,000"
"1481",1,8382,1,1,1,1,4,5,1,0,0,1,1,0,0,0,832,0,832,505,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1482",1,10950,1,1,1,1,5,7,1,0,0,1,1,0,339,0,525,0,1064,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1483",1,10895,1,1,1,1,5,6,1,0,0,1,0,0,648,0,324,0,972,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"1484",1,13587,1,1,1,1,5,5,1,0,0,1,1,0,532,0,456,0,988,0,1,0,0,0,0,0,0,1,"150,000 to 200,000"
"1485",1,7898,1,1,1,1,4,7,1,0,0,1,1,0,0,0,576,0,985,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1486",1,8064,1,1,0,1,6,8,1,0,0,1,1,0,481,174,161,0,816,408,1,0,0,414,0,0,1,0,"150,000 to 200,000"
"1487",1,7635,1,0,1,1,5,6,1,0,0,1,1,0,588,350,237,1,1175,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1488",1,9760,1,1,1,1,6,7,1,1,218,1,1,0,717,263,415,0,1395,0,2,0,0,657,240,0,0,0,"150,000 to 200,000"
"1489",0,4800,1,1,1,1,4,5,1,1,771,1,1,1,48,0,661,0,1157,687,1,0,0,84,0,0,0,1,"150,000 to 200,000"
"1490",0,5805,1,1,1,1,5,7,1,0,0,1,1,0,274,1073,0,0,1347,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1491",0,6900,1,1,1,1,6,7,1,0,0,1,1,1,0,0,827,0,827,424,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1492",0,11851,1,1,0,1,5,7,1,0,0,1,0,0,780,0,247,1,1027,606,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1493",0,8239,1,1,0,1,5,6,1,0,0,1,1,0,176,0,832,0,1060,185,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1494",0,9656,1,1,1,1,2,2,1,0,0,1,0,0,0,0,678,0,832,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"1495",0,9600,1,1,1,1,8,9,1,0,0,0,0,0,0,0,930,0,930,636,1,0,0,54,0,0,0,1,"150,000 to 200,000"
"1496",0,9000,1,1,1,1,8,9,1,0,0,0,0,0,0,0,346,1,1157,1111,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1497",0,10560,1,1,1,1,6,7,1,0,0,1,1,0,283,0,455,1,868,602,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1498",0,5830,1,1,0,0,5,6,1,0,0,1,0,0,788,0,200,1,1030,582,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"1499",1,7793,1,0,1,1,7,7,1,0,0,1,1,0,474,0,634,0,1160,908,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1500",0,5000,1,1,0,1,4,7,1,0,0,1,1,0,188,0,577,0,765,0,1,0,0,135,0,0,1,0,"150,000 to 200,000"
"1501",0,6000,1,1,1,1,6,7,1,0,0,1,1,0,452,12,144,0,608,524,1,0,0,0,0,0,1,1,"150,000 to 200,000"
"1502",0,6000,1,1,1,1,6,6,1,0,0,1,0,0,264,0,308,1,848,348,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1503",0,6360,1,1,0,1,5,6,1,1,300,1,1,0,360,159,316,0,955,498,1,0,0,0,148,0,0,0,"150,000 to 200,000"
"1504",0,6000,1,1,1,1,6,7,1,0,0,1,1,0,300,0,480,0,780,636,1,0,0,221,0,0,0,0,"150,000 to 200,000"
"1505",0,6240,1,1,1,1,5,7,1,0,0,1,1,0,276,0,252,0,548,492,2,0,0,306,0,0,0,0,"150,000 to 200,000"
"1506",0,6240,1,1,1,1,5,5,1,0,0,1,1,0,448,0,480,0,928,608,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"1507",0,6120,1,1,0,1,6,5,1,0,0,1,1,0,960,0,164,0,1068,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1508",0,8094,1,1,1,1,4,5,1,0,0,1,0,0,0,0,888,1,888,1074,2,0,0,160,0,0,1,0,"150,000 to 200,000"
"1509",0,3068,1,1,1,1,6,8,1,0,0,1,0,0,0,0,662,1,662,662,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"1510",1,15263,1,0,0,1,5,5,1,1,90,1,1,0,766,0,656,0,1675,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1511",1,6001,1,0,1,1,6,5,1,0,0,1,1,0,368,0,232,1,600,319,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"1512",0,6048,1,1,0,1,5,7,1,0,0,1,0,0,736,0,120,0,936,744,2,0,0,56,0,0,0,0,"150,000 to 200,000"
"1513",1,7800,1,1,1,1,5,7,1,1,47,1,1,0,240,474,150,1,892,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1514",1,7832,1,1,1,1,5,5,1,0,0,1,1,0,775,0,89,1,864,0,1,0,0,226,0,0,0,0,"150,000 to 200,000"
"1515",1,7424,1,0,1,1,5,5,1,0,0,1,1,0,1319,0,0,0,1373,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1516",1,11227,1,1,1,1,5,5,1,0,0,1,0,0,267,453,0,1,720,720,2,0,0,192,0,0,1,0,"150,000 to 200,000"
"1517",1,20062,1,0,1,1,7,7,1,0,0,0,0,0,1092,0,328,0,1483,0,2,0,0,496,0,0,0,0,"150,000 to 200,000"
"1518",1,9259,1,1,0,1,4,4,1,0,0,1,1,0,0,0,660,0,756,0,2,0,0,80,0,0,0,0,"150,000 to 200,000"
"1519",1,17082,1,0,1,1,6,5,1,1,288,1,1,1,964,0,153,1,1117,864,2,0,0,336,0,0,0,0,"more than 200,000"
"1520",1,18600,1,1,1,1,3,4,1,0,0,1,1,0,288,684,0,0,1052,558,1,0,0,0,0,0,0,0,"more than 200,000"
"1521",1,11479,1,1,1,1,6,7,1,0,0,1,1,0,104,387,172,1,1074,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"1522",1,9350,1,1,1,1,4,6,1,0,0,1,1,0,192,0,564,1,1169,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"1523",1,9525,1,1,1,1,5,7,1,0,0,1,1,0,954,0,218,0,1172,0,1,0,0,240,0,0,0,0,"150,000 to 200,000"
"1524",1,17485,1,0,1,1,7,5,1,1,96,0,1,1,1346,0,162,1,1508,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"1525",1,11200,1,0,1,1,5,3,1,0,0,1,0,0,0,0,1250,1,1298,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1526",1,11980,1,1,1,1,7,5,1,1,177,0,1,0,1433,0,0,1,1433,0,2,0,0,0,266,0,1,0,"150,000 to 200,000"
"1527",1,12361,1,0,1,1,6,7,1,1,85,0,0,1,860,0,86,1,964,838,4,0,0,450,0,0,0,0,"150,000 to 200,000"
"1528",1,7360,1,1,1,1,7,5,1,1,80,0,1,1,24,0,1198,1,1222,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1529",1,14235,1,0,1,1,6,8,1,0,0,1,1,1,0,0,676,0,831,614,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1530",1,11105,1,1,1,1,5,5,1,0,0,1,0,1,870,0,0,0,965,0,2,0,0,71,0,0,1,0,"150,000 to 200,000"
"1531",1,9337,1,0,1,1,7,5,1,0,0,1,1,1,353,0,525,1,892,800,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1532",1,15240,1,0,1,1,5,8,1,0,0,0,0,0,198,688,140,1,1026,0,1,0,0,316,0,0,1,0,"150,000 to 200,000"
"1533",1,7480,1,1,1,1,5,6,1,0,0,1,1,0,480,0,396,0,876,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"1534",1,10389,1,1,1,1,8,5,1,1,320,0,1,1,1682,0,296,1,1978,0,3,0,0,188,0,0,0,0,"150,000 to 200,000"
"1535",1,9375,1,1,1,1,7,5,1,0,0,0,1,1,0,0,1040,1,1044,1054,2,0,0,331,0,0,0,0,"150,000 to 200,000"
"1536",0,4435,1,1,1,1,6,5,1,1,170,0,1,1,672,0,176,1,848,0,2,0,0,140,0,0,0,0,"100,000 to 150,000"
"1537",1,8842,1,1,1,1,5,6,1,0,0,1,0,0,0,0,381,1,992,0,1,0,0,60,0,0,1,1,"150,000 to 200,000"
"1538",1,10044,1,0,1,1,5,6,1,0,0,1,1,0,1070,0,126,0,1196,0,1,0,0,257,0,0,1,0,"150,000 to 200,000"
"1539",1,11792,1,1,1,1,4,5,1,0,0,1,1,0,0,0,744,1,792,328,2,0,0,0,160,0,0,1,"150,000 to 200,000"
"1540",1,6305,1,1,1,1,6,6,1,0,0,1,1,0,528,0,480,0,1096,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1541",1,4853,1,1,0,1,5,6,1,1,203,1,1,0,133,0,974,0,1296,0,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"1542",1,7890,1,1,1,1,6,6,1,0,0,1,1,0,238,0,618,0,856,0,2,0,0,0,166,0,0,0,"150,000 to 200,000"
"1543",1,10452,1,0,1,1,7,6,1,1,371,0,0,0,426,252,850,1,1225,908,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1544",1,15600,1,1,1,1,5,6,1,1,430,1,0,0,375,0,657,1,1102,1075,2,0,0,0,0,0,0,0,"more than 200,000"
"1545",1,19645,1,0,1,1,7,6,1,1,44,1,1,1,343,0,80,1,896,756,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1546",0,3907,1,0,1,1,8,6,1,0,0,0,1,0,747,0,235,0,1034,0,2,0,0,141,0,0,0,0,"100,000 to 150,000"
"1547",0,3907,1,0,1,1,8,5,1,0,0,0,1,0,76,0,1115,0,1191,0,2,0,0,112,0,0,0,0,"150,000 to 200,000"
"1548",0,8154,1,1,1,1,2,5,1,0,0,1,1,0,480,0,0,0,540,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"1549",0,9140,1,1,1,1,6,5,1,0,0,1,1,0,308,0,321,0,727,380,1,0,0,0,200,0,1,0,"150,000 to 200,000"
"1550",0,8712,0,1,1,1,4,7,1,0,0,0,0,0,0,0,756,0,952,0,1,0,0,0,0,0,0,1,"150,000 to 200,000"
"1551",0,3811,1,0,0,1,8,5,1,1,186,0,1,1,1373,0,221,1,1646,0,2,0,0,128,155,0,0,0,"150,000 to 200,000"
"1552",1,11050,1,1,1,1,8,5,1,0,0,0,1,1,615,0,434,1,1036,880,3,0,0,0,0,0,0,0,"150,000 to 200,000"
"1553",1,9620,1,1,1,1,6,7,1,0,0,1,1,0,679,0,564,0,1285,0,2,0,0,375,0,0,1,0,"150,000 to 200,000"
"1554",1,12760,1,0,1,1,6,5,1,0,0,1,1,0,0,0,1958,0,2048,0,2,0,0,0,0,0,0,0,"more than 200,000"
"1555",1,11896,1,0,1,1,7,5,1,1,60,0,1,1,78,0,1258,1,1346,0,3,0,0,100,0,0,0,0,"150,000 to 200,000"
"1556",1,9803,1,1,1,1,7,5,1,0,0,0,1,1,0,0,1214,1,1214,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"1557",1,9802,1,1,1,1,5,5,1,0,0,1,1,1,0,0,384,0,744,700,2,0,0,100,0,0,0,0,"150,000 to 200,000"
"1558",1,15300,1,1,1,1,5,5,1,0,0,1,1,0,42,0,1026,0,1264,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1559",1,10114,1,1,1,1,5,5,1,0,0,1,1,1,0,0,1430,1,1430,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"1560",1,11875,1,1,1,1,5,5,1,0,0,1,1,1,0,0,1344,1,1344,0,2,0,0,328,0,0,0,0,"150,000 to 200,000"
"1561",0,2394,1,1,1,1,5,6,1,0,0,1,1,0,915,0,30,1,945,0,1,0,0,174,108,0,0,0,"150,000 to 200,000"
"1562",0,1890,1,1,1,1,4,6,1,0,0,1,1,0,294,0,252,0,546,546,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1563",1,6953,1,1,1,1,5,7,1,0,0,1,0,0,469,0,395,1,874,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"1564",1,12887,1,1,1,1,5,7,1,0,0,1,1,0,207,590,36,0,833,0,2,0,0,431,0,0,1,0,"150,000 to 200,000"
"1565",1,7700,1,1,1,1,5,2,1,0,0,1,0,1,0,0,1216,0,1216,1216,2,0,0,200,0,0,0,0,"150,000 to 200,000"
"1566",1,10475,1,1,1,1,5,5,1,0,0,1,1,1,458,0,166,0,624,650,2,0,0,22,0,0,1,0,"150,000 to 200,000"
